id,prediction
510001,0.0906407
510002,0.017235696
510003,-0.34525445
510004,0.033845745
510005,0.017235696
510006,0.20042041
510007,0.017235696
510008,0.017235696
510009,-0.87040454
510010,0.42782712
510011,0.017235696
510012,0.017235696
510013,-0.0044052824
510014,0.017235696
510015,0.017235696
510016,0.017235696
510017,-0.6451942
510018,0.47879943
510019,-0.044601474
510020,0.18375784
510021,0.017235696
510022,0.017235696
510023,0.017235696
510024,-0.043222874
510025,0.2740712
510026,-0.1530779
510027,-0.022726253
510028,0.017235696
510029,0.2858496
510030,0.017235696
510031,0.31449446
510032,-0.3331461
510033,0.017235696
510034,0.017235696
510035,0.09881616
510036,0.13014531
510037,0.35393482
510038,0.0106717255
510039,0.017235696
510040,0.017235696
510041,0.05328072
510042,0.5981277
510043,-0.58132464
510044,0.44371712
510045,-0.0659903
510046,0.21905117
510047,-0.6006962
510048,0.45500284
510049,0.017235696
510050,0.873343
510051,0.26773205
510052,0.017235696
510053,0.06869203
510054,0.7037195
510055,1.1720998
510056,0.017235696
510057,-0.24984634
510058,-0.51338714
510059,0.10688613
510060,0.3305027
510061,0.27363303
510062,0.32299286
510063,0.022364706
510064,1.5748649
510065,0.027374212
510066,0.08281415
510067,-0.5869705
510068,0.169782
510069,0.017235696
510070,0.7469899
510071,0.58106846
510072,0.009963034
510073,0.12233499
510074,0.087485276
510075,0.022367053
510076,1.7017081
510077,0.026386503
510078,0.017235696
510079,0.56814736
510080,0.017235696
510081,0.5092973
510082,-0.048940524
510083,0.95490533
510084,-0.068666026
510085,-0.11142403
510086,0.017235696
510087,0.017235696
510088,-0.52948314
510089,0.22518018
510090,0.017235696
510091,0.124716625
510092,-0.032817766
510093,0.7174289
510094,0.07244453
510095,-0.31144324
510096,0.32432827
510097,0.7698573
510098,0.017235696
510099,-0.7468113
510100,0.017235696
510101,0.017235696
510102,0.31069836
510103,0.017235696
510104,0.83411217
510105,-0.081414565
510106,-0.2794299
510107,0.017235696
510108,0.03142878
510109,-0.056968197
510110,0.17599924
510111,-0.35136518
510112,0.017235696
510113,0.33713788
510114,-0.15925652
510115,-0.83748204
510116,0.69512314
510117,-0.29514992
510118,0.50755644
510119,0.017235696
510120,0.013627104
510121,0.09078188
510122,0.45797074
510123,1.0857351
510124,0.038264208
510125,-0.16891971
510126,0.69867235
510127,0.017235696
510128,0.017235696
510129,0.2581832
510130,-0.06899807
510131,0.017235696
510132,-0.2548898
510133,0.017235696
510134,0.75934154
510135,0.44130522
510136,0.017235696
510137,0.25003392
510138,0.017235696
510139,0.16498424
510140,-0.015339907
510141,0.24418418
510142,0.41523293
510143,-0.11475706
510144,0.7299002
510145,-0.44155738
510146,-0.34583685
510147,1.1239567
510148,0.017235696
510149,0.017235696
510150,-0.15535006
510151,0.017235696
510152,-0.012146134
510153,0.017235696
510154,0.15242319
510155,0.017235696
510156,-1.0780108
510157,0.017235696
510158,-0.1089752
510159,0.3811501
510160,0.11915547
510161,-1.1778567
510162,-0.5443139
510163,-0.11874083
