id,prediction
186001,0.017235696
186002,0.017235696
186003,0.017235696
186004,0.2899722
186005,-0.036765736
186006,0.010302126
186007,-0.076447
186008,1.44031
186009,1.2458417
186010,0.017235696
186011,0.07174902
186012,-0.06055469
186013,0.017235696
186014,0.017235696
186015,0.27415726
186016,0.017235696
186017,0.40868655
186018,0.017235696
186019,-0.09933477
186020,0.017235696
186021,0.017235696
186022,-0.024549536
186023,0.06394957
186024,0.16915797
186025,0.4396708
186026,0.15228759
186027,-0.121496126
186028,0.017235696
186029,0.041495204
186030,0.47432572
186031,-0.056472138
186032,0.010328155
186033,-0.0743334
186034,0.6295565
186035,0.25892287
186036,0.8790622
186037,0.117216736
186038,0.00074246153
186039,-0.1388947
186040,0.017235696
186041,1.1424663
186042,-0.2742382
186043,0.15945004
186044,0.66685116
186045,0.2816883
186046,-0.15285227
186047,-0.8998746
186048,-1.2741623
186049,-0.6821966
186050,0.033834383
186051,0.08808226
186052,-0.784301
186053,0.6543635
186054,-0.28944492
186055,0.017235696
186056,1.0434458
186057,-0.2244516
186058,0.49595842
186059,-0.045079187
186060,0.17491823
186061,-0.013968052
186062,-0.055333033
186063,0.017235696
186064,0.017235696
186065,2.2970266
186066,-0.0731342
186067,0.017235696
186068,0.017235696
186069,-0.30466133
186070,0.39064172
186071,0.4343515
186072,0.1753069
186073,-0.37784457
186074,0.10419436
186075,0.017235696
186076,0.41895342
186077,-0.27101567
186078,0.042470824
186079,-0.15005313
186080,-0.07642646
186081,-0.11774814
186082,0.036490105
186083,-0.15730767
186084,0.15413934
186085,2.0702987
186086,0.63126665
186087,0.017235696
186088,0.059113383
186089,-0.62466615
186090,0.062410533
186091,0.13391042
186092,0.07495099
186093,0.17263998
186094,0.16970168
186095,-0.19614333
186096,0.046295766
186097,0.16847718
186098,0.18804318
186099,-0.85788983
186100,0.922624
186101,0.017235696
186102,0.043630645
186103,0.017235696
186104,0.017235696
186105,0.017235696
186106,-0.14068234
186107,0.017235696
186108,-0.014129385
186109,1.2440548
186110,0.017235696
186111,0.017235696
186112,0.05909807
186113,0.017235696
186114,-0.006703103
186115,0.017235696
186116,-0.698275
186117,0.017235696
186118,-0.049156412
186119,-0.2956251
186120,0.017235696
186121,-0.086803876
186122,1.2384739
186123,0.5438291
186124,0.117485225
186125,0.017235696
186126,0.007684579
186127,-0.07133009
186128,-0.06977016
186129,-0.003333712
186130,0.18969129
186131,0.40508562
186132,0.22271118
186133,0.017235696
186134,0.017235696
186135,-0.1311425
186136,-0.16281585
186137,-0.06835169
186138,0.72739285
186139,0.12423177
186140,0.41712108
186141,1.6778321
186142,0.017235696
186143,-1.6148412
186144,0.017235696
186145,1.6440885
186146,-0.7473982
186147,0.017235696
186148,0.12296538
186149,-0.07971358
186150,-0.17070639
186151,-0.004471885
186152,0.08704245
186153,0.8470879
186154,0.16025415
186155,0.017235696
186156,0.34080306
186157,-0.14905116
186158,0.54722035
186159,0.017235696
186160,0.017235696
186161,0.5012876
186162,0.031371042
186163,0.25994867
186164,0.21364434
186165,-0.1819249
186166,0.017235696
186167,-0.64247847
186168,0.17293188
186169,-0.03648857
186170,-0.23025075
186171,0.017235696
186172,0.020862032
186173,-0.28656903
186174,0.3421964
186175,-0.29409805
186176,0.20413135
186177,0.43278298
186178,0.6530295
186179,0.24338819
186180,0.017235696
186181,1.0028915
186182,0.29028198
186183,-0.20851271
186184,0.16776915
186185,0.6789791
186186,0.123601675
186187,0.24356537
186188,0.6860848
186189,0.017235696
186190,0.12091505
186191,-0.21785286
186192,0.27053255
186193,0.017235696
186194,0.55039245
186195,-0.28427038
186196,0.017235696
186197,0.56966054
186198,0.3112458
186199,-0.4471294
186200,0.84235543
186201,-0.6035294
186202,0.750977
186203,0.03445761
186204,0.74645156
186205,-0.07603574
186206,0.13616495
186207,0.069359764
186208,0.22011383
186209,-0.5963647
186210,1.1687031
186211,0.017235696
186212,0.6219288
186213,-0.5347134
186214,0.020301795
186215,-0.59580946
186216,-0.8261889
186217,0.9920896
186218,0.017235696
186219,0.030069217
186220,1.1883621
186221,0.017235696
186222,0.017235696
186223,-0.13424644
186224,0.026129015
186225,0.017235696
186226,-0.00093384087
186227,0.09884915
186228,0.29830235
186229,0.3002738
186230,-0.05755306
186231,-0.28035566
186232,0.017235696
186233,0.017235696
186234,-0.1094733
186235,-0.027305767
186236,0.2872212
186237,0.3295533
186238,-0.3645505
186239,0.36415288
186240,0.048539627
186241,0.12858662
186242,-0.093348466
186243,0.21579753
186244,-0.08031386
186245,-0.13756374
186246,2.528793
186247,-0.47964752
186248,0.035994783
186249,-0.17233348
186250,0.330854
186251,0.017235696
186252,0.017235696
186253,-0.31918806
186254,0.046899945
186255,0.09770823
186256,0.017235696
186257,0.91052383
186258,0.21395847
186259,0.017235696
186260,1.4967573
186261,0.0070125135
186262,0.07578629
186263,-0.16226321
186264,-0.39928088
186265,-0.1938384
186266,-0.66809434
186267,0.8573408
186268,0.017235696
186269,0.028328443
186270,0.017235696
186271,0.6577744
186272,-0.18991746
186273,0.78570855
186274,0.017235696
186275,-0.23449191
186276,-0.3348516
186277,0.38899684
186278,0.3462671
186279,0.32274878
186280,0.2933888
186281,0.06757854
186282,-0.000743635
186283,-0.082756355
186284,0.017235696
186285,0.5545977
186286,0.017235696
186287,0.5283988
186288,-0.028486956
186289,0.017235696
186290,0.25927374
186291,-0.1421037
186292,-0.17095037
186293,0.017235696
186294,0.017235696
186295,0.14296642
186296,-0.13719514
186297,0.017235696
186298,-0.6059913
186299,-0.15203482
186300,0.668927
186301,0.132191
186302,0.017235696
186303,0.017235696
186304,0.4005976
186305,0.017235696
186306,-0.46655038
186307,0.38918543
186308,1.3071601
186309,-1.4174469
186310,0.017235696
186311,-0.3043633
186312,0.18271416
186313,0.20496951
186314,-0.91583985
186315,-0.43675798
186316,0.8890179
186317,0.017235696
186318,0.017235696
186319,-0.18803103
186320,0.017235696
186321,0.17053628
186322,0.017235696
186323,0.017235696
186324,1.0797589
186325,0.8322522
186326,0.017235696
186327,-0.08322909
186328,-0.0977672
186329,0.08205406
186330,0.017235696
186331,0.16174409
186332,0.017235696
186333,0.014836997
186334,0.9039903
186335,0.22405942
186336,0.017235696
186337,0.13658932
186338,0.39182392
186339,0.017235696
186340,0.017235696
186341,0.36100346
186342,-0.108676314
186343,0.18928462
186344,0.05298239
186345,-0.030020196
186346,0.017235696
186347,0.2253259
186348,-0.1606089
186349,0.017235696
186350,0.22662358
186351,0.31325018
186352,0.0030227695
186353,0.034706533
186354,0.017235696
186355,0.017235696
186356,0.17340983
186357,0.22034249
186358,0.017235696
186359,0.12302371
186360,0.5484687
186361,0.017235696
186362,-0.031631134
186363,0.017235696
186364,-0.19923982
186365,-0.191194
186366,0.017235696
186367,0.05218855
186368,0.017235696
186369,0.46770686
186370,-0.16512132
186371,-0.5098799
186372,-0.6633796
186373,0.00055503845
186374,-0.16038027
186375,0.09474638
186376,0.017235696
186377,0.017235696
186378,0.017235696
186379,0.074538626
186380,0.017235696
186381,0.25519934
186382,-0.58168775
186383,0.32349762
186384,0.017235696
186385,-0.038777616
186386,-0.34414375
186387,0.095114075
186388,0.017235696
186389,0.017235696
186390,0.20602694
186391,0.20479712
186392,-0.41359198
186393,-0.39462748
186394,0.017235696
186395,-0.7559318
186396,0.07939893
186397,0.14562455
186398,0.46954036
186399,0.20823683
186400,0.2572127
186401,0.017235696
186402,-0.45181352
186403,-0.025384575
186404,0.017235696
186405,0.017235696
186406,0.049470365
186407,0.017622614
186408,-0.013246048
186409,-0.7778115
186410,0.1468797
186411,0.017235696
186412,0.017235696
186413,-1.5939989
186414,0.017235696
186415,0.15223406
186416,3.0495481
186417,0.017235696
186418,0.017235696
186419,-0.042415194
186420,0.0025455197
186421,0.017235696
186422,0.017235696
186423,0.017235696
186424,-0.15752222
186425,-0.12632963
186426,-0.42164728
186427,-0.099333905
186428,0.69983274
186429,-0.08162344
186430,0.017235696
186431,0.017235696
186432,0.017235696
186433,-1.5289755
186434,0.53321415
186435,0.34099242
186436,0.60341585
186437,0.010532975
186438,0.017235696
186439,0.017235696
186440,0.037209775
186441,0.83944553
186442,0.005572429
186443,-0.08650291
186444,0.17314072
186445,0.017235696
186446,0.11171532
186447,0.017235696
186448,-0.015658788
186449,0.034367293
186450,0.090106204
186451,-0.31340554
186452,0.017235696
186453,0.28466493
186454,0.21493265
186455,-0.005823845
186456,-0.023728173
186457,0.020016985
186458,0.32503384
186459,0.017235696
186460,0.019635133
186461,0.33868164
186462,0.017235696
186463,0.029278621
186464,-0.11331725
186465,-0.22465846
186466,0.14551568
186467,0.017235696
186468,-0.13969478
186469,0.017235696
186470,0.08170701
186471,0.034016877
186472,0.09569469
186473,0.05872606
186474,0.25349146
186475,0.04307068
186476,0.100253075
186477,-0.2280117
186478,0.017235696
186479,0.017235696
186480,0.022999695
186481,0.17220894
186482,0.017235696
186483,0.12604627
186484,0.8660198
186485,-0.51245975
186486,0.28767174
186487,0.017235696
186488,0.17374918
186489,0.11880049
186490,0.017235696
186491,0.39704782
186492,0.017235696
186493,-0.06686428
186494,0.097799316
186495,0.08783506
186496,0.25658053
186497,0.070792645
186498,0.3481753
186499,0.017235696
186500,0.26807544
186501,0.26386946
186502,0.43047768
186503,0.017235696
186504,0.017235696
186505,0.10466087
186506,-0.015703723
186507,-0.07406071
186508,-0.32995847
186509,-0.45294017
186510,0.05056339
186511,0.07622182
186512,0.23687828
186513,0.017235696
186514,0.017235696
186515,0.2330967
186516,-0.13788778
186517,-0.2681219
186518,0.43865636
186519,-0.24336174
186520,0.2886763
186521,0.17578888
186522,0.036767803
186523,0.017235696
186524,-0.32981268
186525,0.017235696
186526,0.024451032
186527,0.2741786
186528,0.15187515
186529,-0.14549477
186530,0.085480615
186531,0.44903353
186532,1.8019414
186533,-0.17706196
186534,-0.015558984
186535,0.2167013
186536,0.017235696
186537,-0.27414396
186538,0.022652535
186539,0.3199182
186540,-0.36940423
186541,-1.0184436
186542,-0.44557166
186543,0.8181071
186544,0.3256544
186545,0.017235696
186546,-1.2467108
186547,0.10151479
186548,0.44898802
186549,0.055733595
186550,0.21927917
186551,0.017235696
186552,-0.64738697
186553,-2.1338475
186554,-0.054591723
186555,0.017235696
186556,0.5260253
186557,0.017235696
186558,-0.05241321
186559,-0.21223855
186560,0.16501561
186561,-0.70910424
186562,5.7971973
186563,0.017235696
186564,0.87009823
186565,1.3578458
186566,0.22238113
186567,-0.03869913
186568,0.54527646
186569,0.46706042
186570,0.2782337
186571,0.05196155
186572,0.19900009
186573,-0.52018213
186574,0.017235696
186575,0.017235696
186576,0.017235696
186577,0.4283058
186578,0.017235696
186579,-0.48426932
186580,0.79558516
186581,0.9441227
186582,-0.23143812
186583,0.4645223
186584,0.017235696
186585,0.017235696
186586,0.017235696
186587,0.42152056
186588,0.43175697
186589,-0.3099877
186590,0.29294583
186591,0.017235696
186592,0.017235696
186593,0.017235696
186594,-0.50323564
186595,1.923646
186596,0.5969009
186597,0.017235696
186598,-0.21769226
186599,-0.16575676
186600,0.017235696
186601,0.017235696
186602,-0.046452157
186603,0.041023158
186604,0.74958014
186605,0.044555508
186606,0.007181797
186607,0.3375885
186608,0.20233552
186609,0.6538064
186610,0.20253713
186611,0.27453113
186612,0.1811521
186613,-0.54509205
186614,0.017235696
186615,0.072870255
186616,-0.69001764
186617,-0.046879955
186618,-0.04361157
186619,0.17818522
186620,0.043207742
186621,-0.17175099
186622,0.06588458
186623,0.017235696
186624,0.017235696
186625,0.27533507
186626,-0.12087707
186627,-0.2834525
186628,0.013919125
186629,0.25923055
186630,0.07837832
186631,0.017235696
186632,0.08889184
186633,0.017235696
186634,0.6167613
186635,0.017235696
186636,0.017235696
186637,0.2201708
186638,0.017235696
186639,0.091023214
186640,0.51201034
186641,1.2198808
186642,0.49355966
186643,0.23563102
186644,0.63043964
186645,0.09728792
186646,-0.0026638955
186647,0.067373455
186648,0.40208626
186649,0.017235696
186650,0.017235696
186651,-0.020252101
186652,0.09171423
186653,0.3095389
186654,-0.6230809
186655,0.017235696
186656,0.88138527
186657,0.017235696
186658,0.30943882
186659,-0.03722062
186660,0.1488619
186661,0.017235696
186662,-0.053615555
186663,0.017235696
186664,-0.3963249
186665,0.93552697
186666,0.017235696
186667,-0.23113096
186668,0.07927844
186669,0.15786521
186670,0.017235696
186671,0.51250285
186672,0.19512823
186673,0.017235696
186674,0.017235696
186675,-1.0669513
186676,-0.09611523
186677,-0.011389047
186678,1.1529605
186679,0.34180328
186680,0.47026742
186681,0.47296444
186682,0.07257098
186683,0.017235696
186684,0.22646907
186685,0.0028431416
186686,-0.20974302
186687,0.30012745
186688,-0.23311597
186689,0.017235696
186690,0.74316764
186691,0.017235696
186692,0.5342529
186693,0.017235696
186694,0.017235696
186695,0.017235696
186696,0.10118393
186697,0.92205375
186698,0.017235696
186699,0.37289196
186700,0.017235696
186701,0.113045484
186702,-1.2312069
186703,-1.2521594
186704,-0.45864064
186705,0.76096046
186706,-1.0042927
186707,1.5869977
186708,-0.300764
186709,-0.51463544
186710,-0.038484987
186711,-0.547719
186712,0.017235696
186713,-0.039906807
186714,1.669955
186715,-0.605577
186716,-0.42816114
186717,-0.3181958
186718,-1.7902279
186719,0.017235696
186720,0.017235696
186721,0.017235696
186722,0.11990473
186723,-0.37788662
186724,0.0706597
186725,0.14952481
186726,0.0026037293
186727,-0.2821899
186728,0.081226006
186729,0.5235689
186730,-0.06814231
186731,0.01457123
186732,0.017235696
186733,0.017235696
186734,-0.22763693
186735,0.017235696
186736,0.13446699
186737,0.017235696
186738,-0.09739491
186739,-0.021933682
186740,-0.34318116
186741,0.017235696
186742,0.017235696
186743,0.036124673
186744,0.32741308
186745,0.21600817
186746,0.017235696
186747,-0.15028419
186748,0.017235696
186749,0.27709806
186750,-0.7711664
186751,0.524295
186752,0.017235696
186753,-0.056164585
186754,0.039084837
186755,0.1260798
186756,-0.09393867
186757,-0.008577971
186758,0.24786092
186759,-0.23132779
186760,0.6263253
186761,0.017235696
186762,0.6713183
186763,-0.44666827
186764,-0.14926836
186765,0.11801468
186766,0.017235696
186767,0.1845156
186768,0.29117745
186769,0.017235696
186770,1.2168303
186771,0.1594123
186772,-1.1119978
186773,-0.17762777
186774,0.25913814
186775,1.008137
186776,0.09027772
186777,0.018606102
186778,0.77584946
186779,-0.27749994
186780,0.017235696
186781,0.017235696
186782,0.07320187
186783,0.017235696
186784,-0.8984135
186785,-0.78522176
186786,-0.049125224
186787,0.0073369592
186788,0.87675524
186789,-0.041409127
186790,-0.099818796
186791,0.017235696
186792,0.16970801
186793,1.2254882
186794,0.017235696
186795,0.5435929
186796,-0.4537642
186797,0.017235696
186798,0.017235696
186799,0.34231985
186800,-0.00082521886
186801,-0.29437852
186802,0.13515581
186803,0.15217131
186804,0.21347153
186805,-0.09543702
186806,-0.44124722
186807,0.11603862
186808,0.017235696
186809,0.55801916
186810,0.017235696
186811,0.9243278
186812,0.017235696
186813,0.09332966
186814,0.017235696
186815,0.20981584
186816,-0.40502986
186817,0.017235696
186818,-0.36654034
186819,0.22565146
186820,0.015875598
186821,0.8219927
186822,0.18384378
186823,0.021684863
186824,0.017235696
186825,0.017235696
186826,-0.4959581
186827,-0.5669512
186828,0.017235696
186829,0.72795767
186830,0.017235696
186831,0.4790025
186832,0.017235696
186833,0.017235696
186834,0.40939447
186835,0.05532958
186836,-0.15264194
186837,-0.18329537
186838,0.017235696
186839,0.13039592
186840,0.8089189
186841,0.17017835
186842,-0.002173053
186843,-0.075951494
186844,-0.42765713
186845,-0.094558835
186846,0.15716664
186847,0.08279721
186848,-0.027713425
186849,0.5995795
186850,1.4948235
186851,0.06772326
186852,-0.21297131
186853,0.12730096
186854,0.017235696
186855,-0.28756425
186856,0.017235696
186857,0.12389834
186858,0.85454065
186859,0.333918
186860,0.39475834
186861,0.15694681
186862,0.017235696
186863,0.017235696
186864,-0.40152025
186865,0.086105704
186866,0.034985572
186867,-0.97775036
186868,0.12167576
186869,0.22604536
186870,0.049276438
186871,0.74709874
186872,0.012602953
186873,0.017235696
186874,0.14444643
186875,0.017235696
186876,0.22657038
186877,0.4469748
186878,-0.5073618
186879,-0.05931983
186880,0.083283536
186881,-0.1408459
186882,0.017235696
186883,0.61578304
186884,0.09110196
186885,0.017235696
186886,-0.0025301129
186887,0.32361376
186888,0.5645894
186889,0.1083128
186890,0.017235696
186891,0.02184953
186892,-0.73605007
186893,0.10266428
186894,-0.4534701
186895,0.747763
186896,0.017235696
186897,0.122347735
186898,1.4619873
186899,0.017235696
186900,0.017235696
186901,0.70432204
186902,0.017235696
186903,0.017235696
186904,0.017235696
186905,0.061527878
186906,-0.09300041
186907,0.017235696
186908,-0.08359607
186909,0.05772347
186910,0.017235696
186911,0.017235696
186912,0.017235696
186913,-1.8707063
186914,0.3316875
186915,0.15388893
186916,-0.52272004
186917,-0.0036952496
186918,0.017235696
186919,0.413836
186920,0.5294214
186921,0.017235696
186922,0.017235696
186923,0.23807828
186924,0.35881108
186925,0.5393028
186926,-0.18381204
186927,0.25098363
186928,0.017235696
186929,0.80818874
186930,-0.14866817
186931,-0.10860434
186932,0.69697714
186933,-0.3481223
186934,-0.149888
186935,0.017235696
186936,0.19245204
186937,-0.3229585
186938,0.017235696
186939,0.2576719
186940,0.12614915
186941,0.6647131
186942,-0.41698018
186943,0.22071165
186944,0.43554315
186945,0.017235696
186946,0.008228652
186947,-0.0132758
186948,-0.18283904
186949,-0.08758097
186950,0.15685304
186951,0.029632036
186952,-0.13731706
186953,0.017235696
186954,0.017235696
186955,0.49543732
186956,0.017235696
186957,0.017235696
186958,0.28512844
186959,0.017235696
186960,0.07368153
186961,0.017235696
186962,0.017235696
186963,-0.10222559
186964,0.051096715
186965,0.14102647
186966,0.82745093
186967,0.60890025
186968,0.017235696
186969,-0.048997283
186970,0.017235696
186971,0.77344
186972,-0.1899556
186973,-0.16680455
186974,0.035618536
186975,0.23233707
186976,0.041467022
186977,-0.04206286
186978,0.3170297
186979,0.017235696
186980,0.4282423
186981,0.63038343
186982,0.017235696
186983,0.40443414
186984,0.44529703
186985,0.028762272
186986,0.017235696
186987,0.7769508
186988,0.08778639
186989,-0.26197338
186990,0.7843762
186991,-0.35691243
186992,0.017235696
186993,0.045610778
186994,-0.1083736
186995,-0.5110341
186996,-0.16970854
186997,0.13561846
186998,-0.33145854
186999,0.4449622
187000,-0.22204202
187001,0.017235696
187002,0.14752847
187003,1.2816572
187004,0.017235696
187005,0.13664928
187006,-0.32268837
187007,0.08150157
187008,-0.22478482
187009,0.017235696
187010,-0.13420561
187011,0.11984731
187012,-0.36683893
187013,0.27514637
187014,0.26566142
187015,0.79134303
187016,0.580442
187017,0.6085263
187018,0.017235696
187019,-0.091908485
187020,0.017235696
187021,-0.28946042
187022,0.38258502
187023,0.90569764
187024,0.19359489
187025,-0.7312997
187026,-0.039707866
187027,0.017235696
187028,0.12249847
187029,0.017235696
187030,-0.31209096
187031,0.22205289
187032,0.052227728
187033,-0.36843988
187034,0.017235696
187035,0.017235696
187036,0.6255265
187037,0.026692785
187038,0.017235696
187039,-1.2962048
187040,-0.10569526
187041,0.017235696
187042,0.437001
187043,-0.056678653
187044,0.14275041
187045,0.5098996
187046,0.22527134
187047,-0.19449693
187048,-0.22637352
187049,0.54235846
187050,0.08533517
187051,0.23424852
187052,0.55924755
187053,0.16677919
187054,-0.33037776
187055,0.004052465
187056,0.3552827
187057,0.108015046
187058,0.30130997
187059,1.2163348
187060,0.017235696
187061,0.5739008
187062,-0.07425856
187063,0.017235696
187064,0.4276801
187065,0.017235696
187066,0.017235696
187067,0.20608789
187068,0.52520376
187069,0.017235696
187070,-0.042665407
187071,0.45787895
187072,0.5078283
187073,-1.0632722
187074,-0.3188135
187075,0.117094874
187076,-0.15857202
187077,0.1811779
187078,-0.36503577
187079,-0.19728939
187080,0.017235696
187081,-0.25299007
187082,0.017235696
187083,0.11498469
187084,-0.09032751
187085,0.15876003
187086,-0.025638856
187087,0.28243557
187088,-0.5145512
187089,-0.4642487
187090,-0.40840423
187091,0.0110406475
187092,0.017235696
187093,0.017235696
187094,0.9274556
187095,1.2168581
187096,0.021402586
187097,0.2065981
187098,0.36984882
187099,-0.18817292
187100,0.3294662
187101,-0.26048845
187102,-0.17230797
187103,-0.015539527
187104,0.017235696
187105,-0.09822489
187106,0.017235696
187107,-0.27467418
187108,0.6519554
187109,0.22517024
187110,0.30511144
187111,0.6309278
187112,0.7012
187113,0.017235696
187114,-0.31753665
187115,0.62514156
187116,0.017235696
187117,0.017235696
187118,-0.3189112
187119,-0.62535244
187120,0.017235696
187121,0.39612177
187122,0.017235696
187123,0.017235696
187124,0.019643076
187125,0.017235696
187126,0.017235696
187127,0.017235696
187128,0.6615554
187129,0.11124939
187130,0.017235696
187131,-0.26837477
187132,0.017235696
187133,-0.020656016
187134,0.19262944
187135,0.19121343
187136,0.21295041
187137,0.11301779
187138,-0.118585095
187139,0.017235696
187140,0.03601192
187141,0.35812348
187142,-0.010253675
187143,0.69160384
187144,0.062118225
187145,0.017235696
187146,0.4600484
187147,-0.085195825
187148,0.017235696
187149,0.026909623
187150,-0.65784127
187151,0.017235696
187152,0.2832185
187153,-0.8073683
187154,-0.11203478
187155,0.2811864
187156,0.29641443
187157,0.017235696
187158,-0.7065726
187159,0.05026913
187160,-1.1040838
187161,0.017235696
187162,0.017235696
187163,0.48430452
187164,0.017235696
187165,0.24006666
187166,0.017235696
187167,-0.03840888
187168,0.017235696
187169,0.11886318
187170,0.017235696
187171,0.017235696
187172,0.28802228
187173,0.27995214
187174,-0.8837352
187175,0.012400012
187176,0.20270938
187177,0.017235696
187178,0.10290072
187179,1.1545374
187180,0.20901726
187181,0.017235696
187182,0.017235696
187183,0.101941094
187184,0.69144887
187185,0.31821758
187186,0.04984541
187187,0.38794997
187188,0.20787758
187189,-0.14368829
187190,-0.26017562
187191,0.017235696
187192,0.48336023
187193,-0.028895982
187194,0.09782817
187195,0.28058952
187196,0.017235696
187197,0.017235696
187198,0.51609176
187199,0.4694048
187200,0.16842008
187201,0.095414385
187202,-0.07133252
187203,0.046310276
187204,0.04755389
187205,0.45719582
187206,0.18000592
187207,0.30343384
187208,0.45093024
187209,-0.55569136
187210,0.49493536
187211,-0.6543082
187212,-0.12081593
187213,-0.21251117
187214,0.02945865
187215,-0.03885168
187216,0.017235696
187217,0.017235696
187218,0.017235696
187219,-0.27396995
187220,0.2607858
187221,1.1224983
187222,0.3110626
187223,0.19057296
187224,0.017235696
187225,-0.12608029
187226,0.27919966
187227,0.22742042
187228,-0.51164734
187229,0.49457243
187230,0.48369783
187231,-0.37081903
187232,-0.033634625
187233,0.4039437
187234,0.10752037
187235,0.017235696
187236,0.017235696
187237,0.048646145
187238,0.017235696
187239,-0.07374291
187240,-1.0079308
187241,-0.0075115487
187242,0.100756384
187243,-1.0153921
187244,0.002528756
187245,-0.06529458
187246,-0.77390873
187247,0.34577683
187248,-0.19581969
187249,0.16717416
187250,0.026343003
187251,-0.13978547
187252,1.7172394
187253,0.017235696
187254,0.017235696
187255,0.7822151
187256,0.017235696
187257,-0.56985027
187258,0.017235696
187259,0.017235696
187260,0.017235696
187261,-0.039844222
187262,-1.0658038
187263,0.017235696
187264,-0.17036787
187265,-0.32504785
187266,0.0806091
187267,0.11026162
187268,0.017235696
187269,-0.0027385168
187270,-0.43352807
187271,-0.022455536
187272,-0.49458498
187273,-0.057610556
187274,2.600854
187275,0.146666
187276,0.97576576
187277,0.3063188
187278,0.3909308
187279,-0.028142475
187280,0.09095101
187281,-0.07629028
187282,-0.481484
187283,0.21641055
187284,0.1475885
187285,0.017235696
187286,-0.014782634
187287,0.07255468
187288,0.02554354
187289,-0.003914885
187290,0.017235696
187291,0.028572014
187292,0.14016534
187293,0.18618317
187294,-0.2735951
187295,0.18437435
187296,-0.14660117
187297,2.0216386
187298,0.017943313
187299,0.017235696
187300,0.017235696
187301,-0.115465194
187302,-0.4931438
187303,0.017235696
187304,0.093127355
187305,-0.15896992
187306,0.36803955
187307,-0.044865914
187308,0.5151837
187309,0.099119306
187310,0.017235696
187311,0.017235696
187312,0.017235696
187313,0.29762027
187314,0.017235696
187315,0.54131454
187316,2.1038349
187317,0.017235696
187318,-0.08535377
187319,0.017994208
187320,0.49104047
187321,-0.18128328
187322,-0.09520716
187323,0.017235696
187324,-0.039393928
187325,-0.6600595
187326,-1.1707582
187327,-0.5679412
187328,0.017235696
187329,0.031556144
187330,-0.09527798
187331,0.12176626
187332,-0.22248633
187333,0.017235696
187334,0.017235696
187335,-0.27735478
187336,0.017235696
187337,0.5220437
187338,0.37461492
187339,0.48552734
187340,0.017235696
187341,0.76465034
187342,1.2948053
187343,0.017235696
187344,0.017235696
187345,0.30805802
187346,-0.16230495
187347,-0.022885215
187348,0.017235696
187349,-0.24588889
187350,-0.03700561
187351,-1.623755
187352,0.59451437
187353,-0.22163203
187354,0.19574642
187355,0.017235696
187356,1.0322521
187357,-0.14837757
187358,0.017235696
187359,0.38098252
187360,-0.38331607
187361,0.017235696
187362,-0.04624269
187363,0.017235696
187364,0.017235696
187365,0.017235696
187366,0.017235696
187367,-0.3299671
187368,0.017235696
187369,0.017235696
187370,0.017235696
187371,-0.3479361
187372,0.81289274
187373,0.017235696
187374,-0.45650768
187375,0.0704024
187376,0.048346013
187377,0.017235696
187378,-0.11531848
187379,0.017235696
187380,-0.01269228
187381,0.26183575
187382,1.0526066
187383,0.066031575
187384,-0.6253953
187385,0.0718144
187386,0.017235696
187387,0.1763643
187388,0.083342515
187389,-0.7115484
187390,0.48427182
187391,0.2657367
187392,0.017235696
187393,0.20664658
187394,0.017235696
187395,0.51619434
187396,-0.2476247
187397,0.017235696
187398,-0.15802902
187399,0.051891863
187400,0.10959273
187401,0.017235696
187402,0.07503705
187403,0.070952564
187404,0.017235696
187405,0.031549208
187406,0.18185773
187407,-0.05746805
187408,0.024004549
187409,0.4989368
187410,0.017235696
187411,0.10089354
187412,-0.4648909
187413,0.41084298
187414,0.007255355
187415,0.15666525
187416,0.017235696
187417,-0.02303908
187418,-0.060680486
187419,0.63825583
187420,0.017235696
187421,0.017235696
187422,0.095840685
187423,0.017235696
187424,2.2348125
187425,0.017235696
187426,0.058642957
187427,0.017235696
187428,0.1076996
187429,0.017235696
187430,0.5090835
187431,0.017235696
187432,-0.053230822
187433,-0.05327741
187434,-0.8555296
187435,0.31974098
187436,0.16330077
187437,0.017235696
187438,0.017235696
187439,-0.22881807
187440,0.31188232
187441,0.5469673
187442,1.2526746
187443,0.017235696
187444,-0.0023327526
187445,0.44818074
187446,0.20246765
187447,0.017235696
187448,0.199368
187449,0.017235696
187450,0.017235696
187451,1.4135115
187452,-0.045453757
187453,0.014121335
187454,0.26507792
187455,0.2544887
187456,0.62249494
187457,-0.5494129
187458,-0.06631224
187459,-0.46201465
187460,0.017235696
187461,-0.4268843
187462,0.017235696
187463,0.6416896
187464,0.496615
187465,-0.22785898
187466,0.017235696
187467,0.017235696
187468,1.5875635
187469,-0.3795455
187470,0.07162568
187471,-0.3669019
