id,prediction
414001,-0.8542382
414002,0.96636814
414003,0.081415415
414004,0.18893205
414005,0.017235696
414006,1.1821597
414007,0.6652263
414008,0.45275754
414009,-0.062335804
414010,0.07366896
414011,0.6832033
414012,0.017235696
414013,0.017235696
414014,0.12885073
414015,0.26937622
414016,-0.22483382
414017,0.2261975
414018,0.017235696
414019,0.07575126
414020,0.17160624
414021,0.3007916
414022,0.74521756
414023,0.78172773
414024,-0.044998027
414025,-0.5856409
414026,0.2758921
414027,-0.31369236
414028,0.509236
414029,0.1902579
414030,-0.368815
414031,0.1252169
414032,0.017235696
414033,0.017235696
414034,0.17273238
414035,2.6019373
414036,0.017235696
414037,0.017235696
414038,0.017235696
414039,0.017235696
414040,0.017235696
414041,0.017235696
414042,-0.06622208
414043,0.017235696
414044,0.6899988
414045,0.12988219
414046,1.4186254
414047,0.017235696
414048,0.02934858
414049,0.11425382
414050,0.017235696
414051,0.32228863
414052,1.2589025
414053,-1.0171084
414054,0.061920736
414055,-0.21627466
414056,-0.04456135
414057,0.09196377
414058,0.36356184
414059,-0.12304351
414060,0.017235696
414061,0.017235696
414062,0.017235696
414063,0.046717614
414064,0.517951
414065,0.017235696
414066,0.2741487
414067,-0.8929554
414068,0.21656013
414069,0.44798467
414070,0.18793894
414071,0.61738724
414072,0.017235696
414073,-0.018044699
414074,0.08375537
414075,0.063493244
414076,0.15230747
414077,0.5660388
414078,0.25256702
414079,0.18568332
414080,1.3972299
414081,-0.05463431
414082,0.017235696
414083,-0.10871175
414084,0.57035786
414085,0.7667559
414086,0.93714917
414087,-1.1077878
414088,0.017235696
414089,0.017235696
414090,0.2938985
414091,0.017235696
414092,0.5672991
414093,0.017235696
414094,0.017235696
414095,0.10258334
414096,0.017235696
414097,0.27189052
414098,-0.32315266
414099,0.05026047
414100,0.017235696
414101,0.04921329
414102,0.013893707
414103,0.22628681
414104,-0.16433176
414105,0.09871479
414106,0.017235696
414107,0.14860952
414108,-0.33900136
414109,0.20702444
414110,0.12854019
414111,0.017235696
414112,0.017235696
414113,0.017235696
414114,0.091650456
414115,0.19116175
414116,-0.035740618
414117,0.30298758
414118,0.16736425
414119,-0.24308029
414120,0.54131514
414121,0.017235696
414122,0.08985577
414123,0.017235696
414124,0.017235696
414125,0.017235696
414126,0.16950335
414127,0.65178835
414128,0.017235696
414129,0.017235696
414130,0.08225394
414131,0.017235696
414132,-0.21896838
414133,0.4940712
414134,0.017235696
414135,-0.4316311
414136,0.006464161
414137,0.017235696
414138,0.15448995
414139,0.16029045
414140,-0.15410182
414141,0.017235696
414142,0.055110034
414143,0.13197222
414144,-0.11651078
414145,0.017235696
414146,0.017235696
414147,0.017235696
414148,-0.19207478
414149,0.28388166
414150,0.017235696
414151,-0.22895305
414152,0.017235696
414153,0.017235696
414154,0.017235696
414155,0.049995307
414156,0.060719017
414157,0.23643197
414158,0.017235696
414159,0.8706521
414160,-0.011372434
414161,0.017235696
414162,0.30004752
414163,0.09606821
414164,0.013884962
414165,1.2026868
414166,0.4939957
414167,0.017235696
414168,0.16621953
414169,-0.18347955
414170,0.42732012
414171,0.6372015
414172,0.07991072
414173,-0.09309629
414174,-0.22080529
414175,-0.4062647
414176,0.017235696
414177,0.1522886
414178,0.37221327
414179,0.34854823
414180,-0.3997685
414181,-0.31040472
414182,0.8144813
414183,-0.6220595
414184,0.087886594
414185,-0.13583262
414186,0.017235696
414187,0.017235696
414188,-0.08469473
414189,0.07781854
414190,1.3713372
414191,0.017235696
414192,0.017235696
414193,0.3075743
414194,1.0976505
414195,-0.24248004
414196,-0.02492784
414197,0.017235696
414198,0.017235696
414199,-0.5043754
414200,0.03143495
414201,-0.010816187
414202,0.017235696
414203,-0.6882387
414204,0.43291846
414205,0.13698876
414206,0.017235696
414207,0.017235696
414208,0.47884062
414209,0.017235696
414210,0.017235696
414211,0.25004724
414212,0.17500691
414213,0.017235696
414214,0.16772287
414215,0.11882054
414216,0.017235696
414217,0.13226339
414218,0.017235696
414219,0.017235696
414220,0.017235696
414221,-0.46997947
414222,-0.26946762
414223,0.41149342
414224,-0.22913764
414225,0.017235696
414226,0.43489483
414227,0.017235696
414228,0.063812815
414229,0.2250889
414230,0.6703023
414231,0.017235696
414232,0.017235696
414233,-0.49697894
414234,-0.03613134
414235,0.017235696
414236,0.29616565
414237,0.21465814
414238,0.017235696
414239,0.017235696
414240,0.08410394
414241,-0.6350851
414242,0.017235696
