id,prediction
468001,0.2841838
468002,0.8429363
468003,0.017235696
468004,-0.092153415
468005,0.017235696
468006,1.4368942
468007,0.14560269
468008,0.017235696
468009,-0.43798846
468010,0.017235696
468011,0.0056790346
468012,0.22569257
468013,1.4637384
468014,0.017235696
468015,0.017235696
468016,-0.5510561
468017,0.31974345
468018,0.07415949
468019,0.017235696
468020,0.36226004
468021,-0.4216732
468022,0.034388162
468023,0.017235696
468024,0.31353155
468025,0.7988383
468026,-0.093022816
468027,-0.02937615
468028,0.119102076
468029,0.09841417
468030,0.4156988
468031,0.6780967
468032,0.23748796
468033,0.0592351
468034,0.10956116
468035,0.032882705
468036,-0.13655418
468037,0.017235696
468038,0.88938254
468039,-0.026411563
468040,-0.39758158
468041,1.0678527
468042,0.21201086
468043,0.002355936
468044,0.017563734
468045,0.07032488
468046,1.4236073
468047,0.22633633
468048,0.35184842
468049,2.1802428
468050,-0.009257596
468051,-0.060195275
468052,-0.009149818
468053,-0.13041173
468054,0.23286417
468055,0.054392923
468056,-0.20165165
468057,-0.28607428
468058,0.70805174
468059,0.10853591
468060,0.26870555
468061,0.017235696
468062,0.36126143
468063,-1.0628014
468064,-0.07788293
468065,-0.20098028
468066,-0.038294908
468067,0.43390232
468068,0.017235696
468069,-0.07478131
468070,0.017235696
468071,0.017235696
468072,0.017235696
468073,0.109395474
468074,0.017235696
468075,0.18350515
468076,1.0460596
468077,0.2459528
468078,-0.079325855
468079,-0.087557726
468080,-0.4944597
468081,0.327017
468082,0.017235696
468083,0.017235696
468084,0.017235696
468085,0.017235696
468086,1.6516702
468087,0.089458376
468088,-0.2744547
468089,-0.28646523
468090,0.017235696
468091,0.011235577
468092,0.090555996
468093,0.35144812
468094,0.1663872
468095,0.42802107
468096,0.578965
468097,0.16385184
468098,0.14750372
468099,0.39446247
468100,-0.0077875443
468101,0.017235696
468102,-0.09290695
468103,-0.2953195
468104,-0.21541384
468105,0.15709457
468106,0.017235696
468107,-0.06094241
468108,-0.09114897
468109,0.017235696
468110,-0.18935513
468111,0.017235696
468112,0.4403561
468113,0.16492382
468114,0.27695203
468115,0.017235696
468116,0.095453
468117,0.017235696
468118,0.21778668
468119,0.017235696
468120,0.023250004
468121,0.017235696
468122,0.017235696
468123,0.017235696
468124,-0.27526444
468125,-0.09822407
468126,0.0223209
468127,0.2951731
468128,0.017235696
468129,0.017235696
468130,0.013459177
468131,0.017235696
468132,0.3504259
468133,-0.07742592
468134,1.3180006
468135,1.3376217
468136,0.029584348
468137,0.017235696
468138,0.017235696
468139,0.22306278
468140,-1.3418434
468141,0.53748626
468142,0.017235696
468143,0.90992373
468144,0.017235696
468145,-0.67736125
468146,0.017235696
468147,-0.41534612
468148,0.017235696
468149,0.12218
468150,-0.15831791
468151,0.017235696
468152,0.20783398
468153,0.30269566
468154,-0.065928474
468155,-0.33587307
468156,-0.15088211
468157,0.25927037
468158,0.0055578565
468159,-0.61592084
468160,-0.03667605
468161,0.04508894
468162,0.017235696
468163,0.10346876
468164,0.8380927
468165,1.0340717
468166,0.15782808
468167,0.69018376
468168,0.24399832
468169,0.017235696
468170,-0.7416129
468171,0.6750622
468172,0.017235696
468173,0.19837539
468174,0.017235696
468175,-0.2057767
468176,0.017235696
468177,0.02181524
468178,0.015849665
468179,1.2316
468180,0.017235696
468181,0.07380225
468182,-0.5710236
468183,-0.51002455
468184,0.512831
468185,-0.20250425
468186,0.017235696
468187,0.11173347
468188,0.62512636
468189,-0.038879436
468190,-0.13560198
468191,0.20994546
468192,0.13093373
468193,0.020578664
468194,0.017235696
468195,-0.068363145
468196,0.2690426
468197,-0.516275
468198,-0.7028783
468199,0.017235696
468200,0.03314382
468201,0.19297564
468202,0.120069794
468203,0.3925341
468204,0.2591538
468205,0.017235696
468206,0.017235696
468207,0.017235696
468208,0.017235696
468209,0.025043156
468210,0.017235696
468211,-0.12430614
468212,0.017235696
468213,0.23260972
468214,-1.0173607
468215,0.23833738
468216,0.017235696
468217,0.017235696
468218,0.017235696
468219,0.24836418
468220,0.017235696
468221,0.30465412
468222,0.017235696
468223,-0.1940295
468224,0.82292265
468225,-0.010513067
468226,0.017235696
468227,0.7284692
468228,0.017235696
468229,-0.0026080683
468230,0.017235696
468231,0.046567045
468232,0.017235696
468233,0.019598942
468234,-0.12112814
468235,0.017235696
468236,0.300475
468237,0.87769574
468238,0.017235696
468239,0.48849982
468240,0.017235696
468241,0.11872195
468242,0.36152774
468243,0.85214126
468244,0.017235696
468245,0.18645222
468246,1.6136622
468247,0.1558128
468248,0.017235696
468249,0.2875551
468250,0.017235696
468251,0.017235696
468252,0.017214507
468253,-0.009322431
468254,0.6663377
468255,-0.29864824
468256,0.02720832
468257,0.2175059
468258,0.35676765
468259,-0.20865622
468260,0.017235696
468261,0.7030149
468262,-0.30894792
468263,0.017235696
468264,0.1555636
468265,0.13335447
468266,0.6349365
468267,-0.22104502
468268,-0.42439514
468269,0.53749377
468270,-0.2908004
468271,0.017235696
468272,0.30409303
468273,0.017235696
468274,-0.23275498
468275,0.40394023
468276,0.6868221
468277,0.7430375
468278,0.04851138
468279,0.35437787
468280,-0.3702317
468281,-0.06754781
468282,0.017235696
468283,0.30623612
468284,0.017235696
468285,0.017235696
468286,0.1409179
468287,-1.2661381
468288,-0.21046332
468289,0.5623546
468290,1.3866727
468291,-0.08487838
468292,0.017235696
468293,0.3673659
468294,-0.15727247
468295,0.41796422
468296,0.040639155
468297,0.046328947
468298,0.3391185
468299,0.017235696
468300,0.09341267
468301,0.017235696
468302,0.017235696
468303,-0.104787506
468304,-0.07422927
468305,0.16137275
468306,0.14547116
468307,0.1861425
468308,-0.14073133
468309,0.017235696
468310,0.020439714
468311,0.017235696
468312,-1.6310041
468313,0.08064022
468314,0.3411679
468315,0.69342566
468316,0.017235696
468317,-0.35381204
468318,0.017235696
468319,0.017235696
468320,0.20663935
468321,0.017235696
468322,-0.23502314
468323,0.37881628
468324,0.15631631
468325,0.017235696
468326,0.023002828
468327,-0.017535917
468328,0.017235696
468329,0.017235696
468330,0.32089043
468331,-0.69460773
468332,0.4260322
468333,0.46917352
468334,0.8658409
468335,-0.49649334
468336,0.9696482
468337,0.10434563
468338,0.29134408
468339,0.21686478
468340,0.016378937
468341,0.38273922
468342,0.022524593
468343,-0.08336829
468344,0.017235696
468345,-0.05362284
468346,0.5140976
468347,0.017235696
468348,0.74667335
468349,0.017235696
468350,-0.4931478
468351,0.017235696
468352,0.083615355
468353,0.62036425
468354,0.017235696
468355,0.017235696
468356,0.503496
468357,-0.16152729
468358,-0.13642043
468359,0.017235696
468360,0.017235696
468361,0.017235696
468362,0.21315634
468363,0.03499777
468364,0.113814555
468365,0.97879475
468366,0.13317096
468367,-0.37134817
468368,-0.37503934
468369,1.3905222
468370,0.11550325
468371,0.6734713
468372,-0.09214606
468373,0.20546019
468374,0.0653584
468375,0.35713303
468376,0.48499835
468377,-0.53860253
468378,0.017235696
468379,0.017235696
468380,0.017235696
468381,-0.72951186
468382,0.017235696
468383,0.017235696
468384,0.4025417
468385,-0.0100042205
468386,0.017235696
468387,0.22445999
468388,-0.09198619
468389,0.017235696
468390,0.49548084
468391,1.2130518
468392,0.017235696
468393,-0.026449058
468394,-0.078964666
468395,0.017235696
468396,-0.065069005
468397,0.017235696
468398,0.6081355
468399,0.017235696
468400,0.19169347
468401,0.18162368
468402,0.42800257
468403,-0.6092481
468404,0.07214146
468405,0.054130454
468406,-0.30952042
468407,0.01208319
468408,0.8223619
468409,0.53206074
468410,0.017235696
468411,0.017235696
468412,-0.38225776
468413,0.27021044
468414,0.017235696
468415,-0.6429997
468416,0.45308173
468417,0.48760015
468418,-0.33212903
468419,0.25478882
468420,0.26179338
468421,0.23393318
468422,0.017235696
468423,0.017235696
468424,-0.0802979
468425,0.27913082
468426,0.017235696
468427,-0.1854428
468428,0.19300501
468429,-0.0037881434
468430,0.43370068
468431,0.06351281
468432,-0.4257859
468433,-0.045862332
468434,0.0309859
468435,0.017235696
468436,-0.035406724
468437,0.017235696
468438,0.017235696
468439,0.017235696
468440,0.2561779
468441,0.07638527
468442,-0.038189463
468443,-0.07046452
468444,1.0397353
468445,-0.2913959
468446,-0.08664451
468447,0.25386822
468448,-0.37953177
468449,0.33346593
468450,1.361465
468451,0.08728168
468452,0.61087805
468453,-0.20701233
468454,0.51422614
468455,0.017235696
468456,0.33333352
468457,0.113446064
468458,-0.059754737
468459,0.017235696
468460,-0.020826504
468461,0.034352668
468462,0.017235696
468463,0.017235696
468464,0.0052309446
468465,0.2795388
468466,-0.11171223
468467,0.5597191
468468,-0.18614416
468469,-0.36151648
468470,0.017235696
468471,0.048562393
468472,-0.43374264
468473,0.30160958
468474,-0.12255257
468475,0.017235696
468476,0.017235696
468477,0.026595898
468478,0.017235696
468479,0.25222343
468480,-0.5233596
468481,0.017235696
468482,0.017235696
468483,0.19421092
468484,0.36578792
468485,0.017235696
468486,0.017235696
468487,-0.004593849
468488,0.35431442
468489,0.21727759
468490,0.017235696
468491,0.46996662
468492,-0.22868572
468493,0.017235696
468494,0.017235696
468495,-0.2747798
468496,-1.392267
468497,0.017235696
468498,0.017235696
468499,0.7928641
468500,-0.34809083
468501,-0.15518942
468502,0.2816898
468503,0.017235696
468504,0.3652037
468505,0.18499683
468506,0.017235696
468507,-0.05965604
468508,0.2532646
468509,-0.3282095
468510,0.82035905
468511,0.022662707
468512,-1.4338138
468513,-0.14819501
468514,-0.28630278
468515,-0.34357867
468516,-0.017165184
468517,0.37374604
468518,0.017235696
468519,0.5108338
468520,0.41589767
468521,-0.26772362
468522,0.017235696
468523,-0.1765361
468524,0.017235696
468525,0.046442017
468526,-0.05443833
468527,-0.7322688
468528,0.23526962
468529,-0.01513743
468530,0.55491936
468531,-0.10703804
468532,0.28746775
468533,0.080550835
468534,0.3349545
468535,0.40168393
468536,0.017235696
468537,0.0077641457
468538,0.017235696
468539,0.2800647
468540,0.031364992
468541,0.47388557
468542,0.11215067
468543,0.19648013
468544,0.16127473
468545,0.029606028
468546,0.014309112
468547,0.16263352
468548,0.28968528
468549,1.3667152
468550,0.87367547
468551,-0.39656273
468552,0.017235696
468553,0.06700331
468554,0.017235696
468555,-0.8200724
468556,0.017235696
468557,0.017235696
468558,0.2881961
468559,0.08811351
468560,-0.29603246
468561,0.017235696
468562,1.4450123
468563,0.073255956
468564,-0.5874995
468565,0.33232945
468566,0.23250924
468567,0.017235696
468568,-0.2314177
468569,0.13140923
468570,-0.26785436
468571,0.2826025
468572,0.017235696
468573,-0.014782131
468574,-0.49073058
468575,-0.08259995
468576,-1.4327555
468577,0.33879417
468578,0.17947197
468579,-1.0523071
468580,-0.11863969
468581,0.10361923
468582,0.14859045
468583,0.100413516
468584,0.12447702
468585,0.34293553
468586,0.40149486
468587,0.017235696
468588,0.017235696
468589,0.017235696
468590,0.21005486
468591,0.053912688
468592,-0.08768191
468593,0.017235696
468594,0.37629336
468595,0.1509746
468596,0.37119538
468597,0.017235696
468598,0.03937595
468599,0.11210634
468600,1.4706717
468601,0.45080566
468602,0.09026106
468603,0.017235696
468604,-0.27445343
468605,0.017235696
468606,0.017235696
468607,0.05991598
468608,1.2317901
468609,0.017235696
468610,0.85393643
468611,0.017235696
468612,0.43936795
468613,0.12952188
468614,0.21160541
468615,0.07638892
468616,0.64209497
468617,-0.045160033
468618,-0.21686053
468619,0.0770067
468620,-0.9304121
468621,-0.6078107
468622,0.017235696
468623,0.017235696
468624,0.21198703
468625,0.23757255
468626,0.09574058
468627,0.017235696
468628,-0.30804026
468629,-0.21536091
468630,0.017235696
468631,0.017235696
468632,0.017235696
468633,0.45839515
468634,0.038183674
468635,0.15486519
468636,0.31563243
468637,0.017235696
468638,0.017235696
468639,0.16798034
468640,-0.4670727
468641,1.0039729
468642,0.0753337
468643,-0.07734067
468644,0.37286788
468645,-0.08542907
468646,0.5532607
468647,0.017235696
468648,0.19110952
468649,0.017235696
468650,-0.27798176
468651,0.00010880828
468652,-0.34548503
468653,0.4146035
468654,-0.053905018
468655,1.5736241
468656,0.4012201
468657,0.24302688
468658,0.017235696
468659,0.13213637
468660,0.35103396
468661,0.2177352
468662,0.017235696
468663,0.017235696
468664,-0.3288386
468665,0.10636623
468666,-0.08686095
468667,0.017235696
468668,0.13924505
468669,0.017235696
468670,-1.1531038
468671,0.017235696
468672,0.90264726
468673,-0.04176858
468674,0.18272181
468675,0.017235696
468676,0.017235696
468677,-0.07461272
468678,0.159171
468679,-0.35035083
468680,0.017235696
468681,0.27117026
468682,-0.1310176
468683,0.27783594
468684,0.017235696
468685,-0.20053715
468686,0.017235696
468687,0.017235696
468688,0.017235696
468689,0.4232376
468690,0.7660769
468691,-0.7032147
468692,0.83755934
468693,0.04959157
468694,-0.22297917
468695,0.017235696
468696,0.017235696
468697,0.017235696
468698,-0.37933388
468699,-0.18415931
468700,-0.24340352
468701,0.017235696
468702,-0.81240106
468703,0.101718575
468704,0.39515203
468705,-0.22060159
468706,0.34322563
468707,0.08819075
468708,0.24597846
468709,0.017235696
468710,0.017235696
468711,0.23463276
468712,0.15504748
468713,0.017235696
468714,0.017235696
468715,0.18260658
468716,0.017235696
468717,-0.07284826
468718,0.38865206
468719,0.017235696
468720,-0.30877945
468721,0.04210927
468722,0.31942952
468723,0.017235696
468724,0.10644534
468725,0.69314986
468726,0.088848375
468727,0.017235696
468728,0.63411534
468729,0.017235696
468730,-0.07002002
468731,0.017235696
468732,0.30480355
468733,0.017235696
468734,0.31483585
468735,0.017235696
468736,0.017235696
468737,0.017235696
468738,-0.5462811
468739,1.1455352
468740,0.50101805
468741,-0.24546057
468742,0.1651577
468743,0.017235696
468744,0.35071033
468745,0.17278305
468746,0.017235696
468747,0.022412144
468748,0.12849957
468749,0.017235696
468750,-0.10474467
468751,0.07075461
468752,-0.15414964
468753,0.79286265
468754,0.017235696
468755,0.05639344
468756,-0.17225361
468757,-0.03245443
468758,-0.14941245
468759,1.4325204
468760,0.59004515
468761,0.017235696
468762,0.017235696
468763,0.017235696
468764,-0.00089106336
468765,0.017235696
468766,0.017235696
468767,0.06303055
468768,0.63388115
468769,-0.46335182
468770,0.017235696
468771,0.017235696
468772,0.017235696
468773,0.08501313
468774,-0.06056826
468775,-1.5064273
