id,prediction
78001,1.1348319
78002,-0.62330824
78003,0.017235696
78004,-0.27923042
78005,-0.11193605
78006,0.017235696
78007,0.017235696
78008,0.3345444
78009,-0.14842364
78010,0.017235696
78011,0.2003955
78012,0.82403785
78013,0.017235696
78014,-0.0019429922
78015,-0.20178153
78016,-0.30216238
78017,0.20278476
78018,0.6213711
78019,0.017235696
78020,-0.063714504
78021,0.413722
78022,-0.6629842
78023,-0.46061862
78024,0.40811706
78025,0.097772375
78026,-0.28149945
78027,0.017235696
78028,-0.050203428
78029,0.30433452
78030,0.017235696
78031,0.017235696
78032,-0.12786157
78033,0.37038004
78034,-0.41713905
78035,0.04836555
78036,-0.40540206
78037,-0.5423148
78038,0.017235696
78039,-0.44510406
78040,0.017235696
78041,0.017235696
78042,-0.13768268
78043,0.5337784
78044,0.13073193
78045,0.0067093894
78046,-0.11777994
78047,0.27899608
78048,-0.048214316
78049,0.23494036
78050,0.4263398
78051,0.017235696
78052,0.017235696
78053,-0.33179623
78054,0.42268175
78055,0.5935675
78056,0.6624924
78057,0.017235696
78058,0.30635446
78059,0.016164849
78060,-0.08533628
78061,0.16899133
78062,0.08517946
78063,-0.480144
78064,0.11132511
78065,0.12473926
78066,0.017235696
78067,0.25464535
78068,1.036917
78069,-0.030906137
78070,-0.7648006
78071,1.2572098
78072,0.017235696
78073,0.11589937
78074,0.4593075
78075,0.28428087
78076,0.20945334
78077,0.16973852
78078,-0.13996351
78079,-0.22626123
78080,-0.36506668
78081,0.017235696
78082,0.017235696
78083,0.65519065
78084,0.017235696
78085,-0.61376303
78086,-0.16861396
78087,0.20459583
78088,-0.35462278
78089,-0.25111395
78090,0.5491211
78091,0.017235696
78092,0.09530106
78093,-0.42349634
78094,-0.21688616
78095,0.46654463
78096,0.017235696
78097,0.32870892
78098,0.0064198226
78099,0.8916903
78100,0.14227408
78101,-0.106989585
78102,0.27343708
78103,0.09501968
78104,0.017235696
78105,-0.48757535
78106,0.2873268
78107,0.42631733
78108,-0.3613847
78109,0.6185053
78110,0.8930386
78111,-0.10072802
78112,-0.1838545
78113,0.069166064
78114,-0.22437322
78115,0.92753446
78116,-0.07876348
78117,0.54321283
78118,0.30000553
78119,0.10530532
78120,0.017235696
78121,0.017235696
78122,0.5140179
78123,0.017235696
78124,-0.70188195
78125,0.017235696
78126,0.017235696
78127,-0.45719457
78128,0.017235696
78129,0.33824652
78130,0.017235696
78131,-0.16196834
78132,-0.13781111
