id,prediction
456001,0.00781025
456002,0.53419405
456003,1.0997388
456004,0.18345848
456005,-0.10584471
456006,0.017235696
456007,-0.09410565
456008,0.48308125
456009,0.28266788
456010,0.06974557
456011,0.83748084
456012,1.0146792
456013,0.017235696
456014,0.17313421
456015,1.0128543
456016,0.47185284
456017,0.37605077
456018,0.054487824
456019,0.21341388
456020,0.39550683
456021,0.012806408
456022,0.43129295
456023,0.0048743635
456024,-0.044753496
456025,0.66807365
456026,0.7684051
456027,0.017235696
456028,-0.01789898
456029,0.1357518
456030,0.017235696
456031,0.017235696
456032,0.38414156
456033,-0.036237795
456034,0.017235696
456035,0.08233166
456036,-0.060497403
456037,-0.1327996
456038,0.017235696
456039,0.7489968
456040,0.4350619
456041,0.057096206
456042,0.017235696
456043,0.056116417
456044,-0.2727784
456045,2.6095963
456046,0.0058388794
456047,-0.3396467
456048,-0.03940386
456049,0.09680171
456050,0.66140765
456051,-0.03268575
456052,0.017235696
456053,0.38265347
456054,-0.14965227
456055,-0.08024274
456056,0.2159465
456057,0.017235696
456058,0.017235696
456059,-0.05856722
456060,0.017235696
456061,0.085003346
456062,-0.11929448
456063,0.848126
456064,0.9843492
456065,0.017235696
456066,-0.11546761
456067,0.3451547
456068,-0.015498385
456069,0.33740413
456070,-0.31817847
456071,0.017235696
456072,0.10471681
456073,0.039306216
456074,-0.20888367
456075,0.017235696
456076,0.017235696
456077,0.017235696
456078,0.017235696
456079,0.29594103
456080,0.36773092
456081,-0.029670317
456082,1.9099305
456083,-0.16408056
456084,-0.13974649
456085,-1.0400076
456086,0.017235696
456087,0.123764336
456088,0.11382114
456089,0.6341236
456090,0.017235696
456091,0.63850534
456092,1.1856844
456093,0.121379696
456094,0.017235696
456095,-1.857301
456096,0.017235696
456097,1.8011792
456098,0.85376835
456099,0.017235696
456100,0.7322288
456101,-0.96319526
456102,0.9373478
456103,0.047279745
456104,0.5195062
456105,0.5866469
456106,0.019686904
456107,0.29888588
456108,-0.10617083
456109,-0.49346697
456110,-0.51014227
456111,0.32501674
456112,-1.8861232
456113,0.15156269
456114,0.92192554
456115,0.01049634
456116,1.2858343
456117,0.027463809
456118,-0.04323426
