id,prediction
282001,-0.2031279
282002,0.6003375
282003,0.13318224
282004,0.017235696
282005,0.33123147
282006,-0.15633725
282007,-0.30664566
282008,0.1399931
282009,0.69712424
282010,0.017235696
282011,-0.06367188
282012,-0.5505561
282013,0.1902064
282014,0.017235696
282015,-0.20595707
282016,0.22977008
282017,-0.064162776
282018,0.017235696
282019,-0.09290912
282020,-0.005909115
282021,-1.2556236
282022,1.0578403
282023,0.017235696
282024,0.05261717
282025,-0.1123496
282026,0.21433257
282027,-0.041821778
282028,0.017235696
282029,0.017235696
282030,0.18505342
282031,0.039784536
282032,-0.08240853
282033,-0.121041566
282034,0.017235696
282035,0.22679974
282036,0.017235696
282037,0.017235696
282038,-0.1483309
282039,-0.014048748
282040,0.088594526
282041,-0.3396388
282042,0.017235696
282043,0.2135141
282044,0.34692615
282045,0.002066195
282046,0.017235696
282047,0.023623765
282048,0.85078806
282049,-0.67750424
282050,-0.15376633
282051,-1.0417061
282052,0.017235696
282053,0.017235696
282054,0.15258001
282055,-0.25591737
282056,0.017235696
282057,0.65761006
282058,0.017235696
282059,-0.015248679
282060,0.017235696
282061,0.27973616
282062,-0.21542467
282063,0.017235696
282064,0.43357903
282065,0.7648497
282066,0.017235696
282067,0.017235696
282068,-0.078814626
282069,0.017235696
282070,0.017235696
282071,0.017235696
282072,0.017235696
282073,-0.37589085
282074,-0.03732738
282075,0.1053305
282076,0.017235696
282077,1.1383498
282078,0.017235696
282079,0.017235696
282080,0.48062646
282081,-0.47870654
282082,0.017235696
282083,0.26013964
282084,-0.5698543
282085,0.6446697
282086,0.86373305
282087,0.017235696
282088,0.33128563
282089,0.25347427
282090,0.31045166
282091,0.21764006
282092,0.0861996
282093,0.5166071
282094,0.04206822
282095,0.065997854
282096,-0.042616528
282097,-1.4190168
282098,0.2190621
282099,0.44639754
282100,0.17339401
282101,0.017235696
282102,-0.2618398
282103,0.017235696
282104,0.017235696
282105,-0.08857344
282106,0.36139464
282107,-0.4059162
282108,0.27916127
282109,0.17939596
282110,0.017235696
282111,0.30003515
282112,-0.67737937
282113,0.9122862
282114,0.8373255
282115,-0.33458677
282116,0.017235696
282117,-0.3773397
282118,0.017235696
282119,0.017235696
282120,-1.0041702
282121,0.017235696
282122,0.017235696
282123,-0.70731896
282124,0.09581628
282125,-0.32240203
282126,0.20761016
282127,0.6754162
282128,1.0529907
282129,0.3886129
282130,0.005204264
282131,-0.11222102
282132,0.02085784
282133,0.017235696
282134,-0.33073676
282135,0.017235696
282136,0.017235696
282137,-0.5874498
282138,0.017235696
282139,0.23767488
282140,0.10650904
282141,0.017235696
282142,-0.23970813
282143,0.017235696
282144,-1.1618285
282145,0.7625068
282146,0.22878475
282147,0.01952247
282148,0.49599358
282149,-0.8294368
282150,0.017235696
282151,0.048493747
282152,0.6428283
282153,0.44737816
282154,0.3047033
282155,0.19327204
282156,0.01627928
282157,0.18017249
282158,0.017235696
282159,0.017235696
282160,0.017235696
282161,0.23564497
282162,0.2540967
282163,0.017235696
282164,-0.018972471
282165,-0.037905637
282166,0.7940493
282167,0.4095226
282168,0.017235696
282169,0.25720835
282170,-0.42862165
282171,0.3663232
282172,-0.26617652
282173,0.017235696
282174,0.098046966
282175,-0.30569348
282176,0.017235696
282177,-0.10294003
282178,0.10260514
282179,0.017235696
282180,0.017235696
282181,-0.95078295
282182,-0.6573797
282183,0.22476341
282184,-0.19796477
282185,0.22761498
282186,0.71491796
282187,0.25026435
282188,0.017235696
282189,0.34380385
282190,0.38040853
282191,-0.123906076
282192,-0.9869464
282193,0.5468127
282194,0.017235696
282195,-0.124088466
282196,-0.6838203
282197,-1.0664594
282198,-0.48660213
282199,-0.34164006
282200,-0.24376449
282201,-0.58381844
282202,-0.10933173
282203,0.28156963
282204,0.22911866
282205,-0.46339902
282206,-0.5568989
282207,0.118316956
282208,0.31686452
282209,0.017235696
282210,0.13983643
282211,-0.5130177
282212,0.47704473
282213,0.017235696
282214,-0.6513482
282215,0.7168053
282216,0.25617844
282217,0.017235696
282218,0.53954834
282219,0.4995378
282220,0.52999645
282221,1.003685
282222,0.014046347
282223,-0.18254459
282224,0.40210676
282225,0.4391225
282226,0.5115384
282227,-0.11792356
282228,0.41837162
282229,-0.06473793
282230,0.017235696
282231,-0.0030513145
282232,-0.0039566234
282233,0.46066624
282234,0.017235696
282235,-1.4226968
282236,-0.23282883
282237,0.0044094548
282238,0.2205717
282239,0.29526967
282240,0.18389542
282241,0.63664323
282242,1.0716743
282243,0.095539466
282244,0.017235696
282245,-0.11339766
282246,0.8007659
282247,0.35904002
282248,0.017235696
282249,0.017235696
282250,1.2141566
282251,0.0992296
282252,0.017235696
282253,-0.51933664
282254,0.017235696
282255,1.0006161
282256,0.21300793
282257,0.11641592
282258,0.4464894
282259,-0.10189456
282260,0.6541781
282261,0.5895193
282262,0.20464282
282263,-1.1984987
